,Unnamed: 0,code,symbol,issuer,fund_manager,fund_type,establishment_date,listed_date,stop_date,de_listed_date,benchmark,listed_to_delisted,establishment_to_stop
679,679,784,博时月月盈R,博时基金管理有限公司,黄海峰 ,Bond,2014-09-22,2014-09-22,0000-00-00,0000-00-00,100.0％×上海银行间同业拆放利率(Shibor)-1个月,0,0
680,680,785,华融货币A,华融证券股份有限公司,桑劲乔 ,Money,2014-09-16,2014-09-16,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
681,681,786,华融货币B,华融证券股份有限公司,桑劲乔 ,Money,2014-09-16,2014-09-16,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
682,682,787,华融货币C,华融证券股份有限公司,桑劲乔 ,Money,2014-09-16,2014-09-16,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
683,683,788,前海成长,前海开源基金管理有限公司,王霞 ,Hybrid,2014-09-29,2014-09-29,0000-00-00,0000-00-00,70.0％×沪深300指数+30.0％×中证全债指数,0,0
684,684,789,易方达龙宝A,易方达基金管理有限公司,梁莹 石大怿 ,Money,2014-09-12,2014-09-12,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
685,685,790,易方达龙宝B,易方达基金管理有限公司,梁莹 石大怿 ,Money,2014-09-12,2014-09-12,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
686,686,791,银华双月债A,银华基金管理股份有限公司,李晓彬 王树丽 ,Bond,2014-09-05,2014-09-05,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
687,687,792,招商定期宝,招商基金管理有限公司,许强 ,Bond,2017-06-16,2017-06-16,0000-00-00,0000-00-00,100.0％×六个月定期存款利率(税后)的1.1倍,0,0
688,688,793,工银高端制造,工银瑞信基金管理有限公司,黄安乐 ,Stock,2014-10-22,2014-10-22,0000-00-00,0000-00-00,15.0％×中债-综合指数+85.0％×中证中游制造产业指数,0,0
689,689,794,宝盈睿丰A/B,宝盈基金管理有限公司,杨思亮 朱建明 ,Hybrid,2014-09-26,2014-09-26,0000-00-00,0000-00-00,65.0％×沪深300指数+35.0％×中债-综合指数-全价指数,0,0
690,690,796,宝盈睿丰C,宝盈基金管理有限公司,杨思亮 朱建明 ,Hybrid,2014-09-26,2014-09-26,0000-00-00,0000-00-00,65.0％×沪深300指数+35.0％×中债-综合指数-全价指数,0,0
691,691,797,方正金小宝,方正富邦基金管理有限公司,程同朦 ,Money,2014-09-24,2014-09-24,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
692,692,798,民生季度理财,民生加银基金管理有限公司,李文君 杨林耘 ,Bond,2018-09-26,2018-09-26,0000-00-00,0000-00-00,100.0％×同期三个月银行定期存款利率(税后),0,0
693,693,799,民生家盈,民生加银基金管理有限公司,李文君 杨林耘 ,Bond,2018-08-13,2018-08-13,0000-00-00,0000-00-00,100.0％×六个月定期存款利率(税后)加1%,0,0
694,694,800,华商未来,华商基金管理有限公司,翟金林 ,Hybrid,2014-10-14,2014-10-14,0000-00-00,0000-00-00,25.0％×上海证券交易所国债指数+75.0％×沪深300指数,0,0
695,695,801,中金纯债A,中金基金管理有限公司,石玉 ,Bond,2014-11-04,2014-11-04,0000-00-00,0000-00-00,100.0％×中证全债指数,0,0
696,696,802,中金纯债C,中金基金管理有限公司,石玉 ,Bond,2014-11-04,2014-11-04,0000-00-00,0000-00-00,100.0％×中证全债指数,0,0
697,697,803,工银研究,工银瑞信基金管理有限公司,宋炳珅 ,Stock,2014-10-23,2014-10-23,0000-00-00,0000-00-00,85.0％×中证800指数+15.0％×中债-综合指数,0,0
698,698,804,中信建投稳利A,中信建投基金管理有限公司,周户 ,Hybrid,2018-10-18,2018-10-18,0000-00-00,0000-00-00,80.0％×中债-总指数+20.0％×沪深300指数,0,0
699,699,805,中银新经济,中银基金管理有限公司,陈军 王睿 ,Hybrid,2014-09-30,2014-09-30,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中债-综合指数,0,0
700,700,806,信诚3月债A,中信保诚基金管理有限公司,,Bond,2014-10-22,2014-10-22,2015-10-29,2015-12-21,,425,372
701,701,807,信诚3月债B,中信保诚基金管理有限公司,,Bond,2014-10-22,2014-10-22,2015-10-29,2015-12-21,,425,372
702,702,808,招商1月债A,招商基金管理有限公司,向霈 ,Bond,2014-09-25,2014-09-25,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
703,703,809,招商1月债B,招商基金管理有限公司,向霈 ,Bond,2014-09-25,2014-09-25,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
704,704,810,富国收益A,富国基金管理有限公司,俞晓斌 张明凯 ,Bond,2014-10-28,2014-10-28,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)加0.5%,0,0
705,705,812,富国收益C,富国基金管理有限公司,俞晓斌 张明凯 ,Bond,2014-10-28,2014-10-28,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)加0.5%,0,0
706,706,813,鑫元合享,鑫元基金管理有限公司,,Bond,2014-10-15,2014-10-15,2018-11-13,2018-11-13,100.0％×两年定期存款利率(税后)加1%,1490,1490
707,707,814,鑫元合享C,鑫元基金管理有限公司,王海燕 郑文旭 ,Bond,2018-11-13,2018-11-13,0000-00-00,0000-00-00,100.0％×两年定期存款利率(税后),0,0
708,708,815,鑫元合享A,鑫元基金管理有限公司,王海燕 郑文旭 ,Bond,2018-11-13,2018-11-13,0000-00-00,0000-00-00,100.0％×两年定期存款利率(税后),0,0
709,709,816,南方理财金A,南方基金管理股份有限公司,蔡奕奕 ,Money,2014-12-05,2014-12-05,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
710,710,817,中银安心,中银基金管理有限公司,白洁 周毅 ,Bond,2014-10-24,2014-10-24,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)的1.5倍,0,0
711,711,818,诺安天天宝C,诺安基金管理有限公司,谢志华 周建树 ,Money,2014-09-24,2014-09-24,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
712,712,819,新华30债,新华基金管理股份有限公司,,Bond,2014-09-26,2014-09-26,2016-04-25,2016-04-25,100.0％×七天通知存款利率(税后),577,577
713,713,820,华安高分红A,华安基金管理有限公司,,Stock,2014-11-14,2014-11-14,2015-12-08,2015-12-08,5.0％×同业存款利息率+95.0％×中证高分红指数,389,389
714,714,821,华安高分红C,华安基金管理有限公司,,Stock,2014-11-14,2014-11-14,2015-12-08,2015-12-08,5.0％×同业存款利息率+95.0％×中证高分红指数,389,389
715,715,822,东海美丽中国,东海基金管理有限责任公司,胡德军 ,Hybrid,2014-11-14,2014-11-14,0000-00-00,0000-00-00,50.0％×上海证券交易所国债指数+50.0％×沪深300指数,0,0
716,716,823,银华高端,银华基金管理股份有限公司,薄官辉 ,Hybrid,2014-11-13,2014-11-13,0000-00-00,0000-00-00,50.0％×中证全债指数+50.0％×申银万国制造业指数,0,0
717,717,824,圆信双红利A,圆信永丰基金管理有限公司,范妍 李明阳 ,Hybrid,2014-11-19,2014-11-19,0000-00-00,0000-00-00,70.0％×沪深300指数+30.0％×中债-综合指数,0,0
718,718,825,圆信双红利C,圆信永丰基金管理有限公司,范妍 李明阳 ,Hybrid,2014-11-19,2014-11-19,0000-00-00,0000-00-00,70.0％×沪深300指数+30.0％×中债-综合指数,0,0
719,719,826,广发百发100A,广发基金管理有限公司,季峰 ,Stock,2014-10-30,2014-10-30,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证百度百发策略100指数,0,0
720,720,827,广发百发100E,广发基金管理有限公司,季峰 ,Stock,2014-10-30,2014-10-30,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证百度百发策略100指数,0,0
721,721,828,泰达机遇,泰达宏利基金管理有限公司,王鹏 ,Stock,2014-11-18,2014-11-18,0000-00-00,0000-00-00,85.0％×中证800指数+15.0％×中证综合债券指数,0,0
722,722,829,易方达天天发A,易方达基金管理有限公司,石大怿 ,Money,2017-02-16,2017-02-16,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
723,723,830,易方达天天发B,易方达基金管理有限公司,石大怿 ,Money,2017-02-16,2017-02-16,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
724,724,831,工银医疗,工银瑞信基金管理有限公司,谭冬寒 赵蓓 ,Stock,2014-11-18,2014-11-18,0000-00-00,0000-00-00,15.0％×中债-综合指数+85.0％×中证医药卫生指数,0,0
725,725,832,天弘货币C,天弘基金管理有限公司,李晨 王登峰 ,Money,2014-10-15,2014-10-15,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
726,726,833,易方达季季盈A,易方达基金管理有限公司,梁莹 石大怿 ,Bond,2017-06-15,2017-06-15,0000-00-00,0000-00-00,100.0％×三个月定期存款利率(税后),0,0
727,727,834,大成纳指,大成基金管理有限公司,冉凌浩 ,QDII,2014-11-13,2014-11-13,0000-00-00,0000-00-00,100.0％×纳斯达克100指数,0,0
728,728,835,华润中国A50,华润元大基金管理有限公司,陈剑波 李武群 ,Stock,2014-11-20,2014-11-20,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×富时中国A50指数,0,0
729,729,836,国投钱多宝A,国投瑞银基金管理有限公司,李达夫 颜文浩 ,Money,2014-10-17,2014-10-17,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
730,730,837,国投钱多宝I,国投瑞银基金管理有限公司,李达夫 颜文浩 ,Money,2014-10-17,2014-10-17,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
731,731,839,上投丰利A,上投摩根基金管理有限公司,刘阳 聂曙光 ,Bond,2014-11-18,2014-11-18,0000-00-00,0000-00-00,100.0％×中证综合债券指数,0,0
732,732,840,上投丰利C,上投摩根基金管理有限公司,刘阳 聂曙光 ,Bond,2014-11-18,2014-11-18,0000-00-00,0000-00-00,100.0％×中证综合债券指数,0,0
733,733,841,富国新回报A/B,富国基金管理有限公司,蔡耀华 肖威兵 于鹏 俞晓斌 ,Hybrid,2014-11-26,2014-11-26,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)加1%,0,0
734,734,843,富国新回报C,富国基金管理有限公司,蔡耀华 肖威兵 于鹏 俞晓斌 ,Hybrid,2014-11-26,2014-11-26,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)加1%,0,0
735,735,844,南方绝对收益,南方基金管理股份有限公司,李佳亮 ,Hybrid,2014-12-01,2014-12-01,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)加2%,0,0
736,736,845,国投信息,国投瑞银基金管理有限公司,汤海波 吴潇 ,Hybrid,2014-12-03,2014-12-03,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中债-综合指数,0,0
737,737,846,中融货币C,中融基金管理有限公司,李倩 朱柏蓉 ,Money,2014-10-21,2014-10-21,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
738,738,847,中融货币A,中融基金管理有限公司,李倩 朱柏蓉 ,Money,2014-10-21,2014-10-21,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
739,739,848,工银添益,工银瑞信基金管理有限公司,王朔 姚璐伟 ,Money,2014-10-22,2014-10-22,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
740,740,849,汇丰双核A,汇丰晋信基金管理有限公司,是星涛 ,Hybrid,2014-11-26,2014-11-26,0000-00-00,0000-00-00,60.0％×中证800指数+40.0％×中债-新综合指数,0,0
741,741,850,汇丰双核C,汇丰晋信基金管理有限公司,是星涛 ,Hybrid,2014-11-26,2014-11-26,0000-00-00,0000-00-00,60.0％×中证800指数+40.0％×中债-新综合指数,0,0
742,742,854,鹏华产业,鹏华基金管理有限公司,王宗合 ,Stock,2014-12-02,2014-12-02,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中证综合债券指数,0,0
743,743,855,上投天添盈A,上投摩根基金管理有限公司,鞠婷 ,Money,2014-11-25,2014-11-25,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
744,744,856,上投天添盈B,上投摩根基金管理有限公司,鞠婷 ,Money,2014-11-25,2014-11-25,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
745,745,857,上投天添盈E,上投摩根基金管理有限公司,鞠婷 ,Money,2014-11-25,2014-11-25,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
746,746,859,融通通瑞C,融通基金管理有限公司,何天翔 朱浩然 ,Bond,2014-11-14,2014-11-14,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数,0,0
747,747,860,银华惠增利,银华基金管理股份有限公司,李晓彬 刘谢冰 ,Money,2014-11-14,2014-11-14,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
748,748,861,长城货币E,长城基金管理有限公司,邹德立 ,Money,2015-04-01,2015-04-01,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
749,749,862,富国货币C,富国基金管理有限公司,吴旅忠 张波 ,Money,2014-11-03,2014-11-03,0000-00-00,0000-00-00,100.0％×活期存款利率,0,0
750,750,863,富国货币D,富国基金管理有限公司,吴旅忠 张波 ,Money,2014-11-03,2014-11-03,0000-00-00,0000-00-00,100.0％×活期存款利率,0,0
751,751,865,大成景利,大成基金管理有限公司,,Hybrid,2014-12-09,2014-12-09,2019-01-10,2019-01-10,100.0％×三年定期存款利率(税后)加2%,1493,1493
752,752,866,华宝制造,华宝基金管理有限公司,贺喆 ,Stock,2014-12-10,2014-12-10,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×申银万国制造业指数,0,0
753,753,867,华宝生活,华宝基金管理有限公司,光磊 ,Stock,2015-01-21,2015-01-21,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×沪深300指数,0,0
754,754,868,国投增利宝A,国投瑞银基金管理有限公司,李达夫 颜文浩 ,Money,2014-11-13,2014-11-13,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
755,755,869,国投增利宝B,国投瑞银基金管理有限公司,李达夫 颜文浩 ,Money,2014-11-13,2014-11-13,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
756,756,870,嘉实新收益,嘉实基金管理有限公司,姚志鹏 ,Hybrid,2014-12-10,2014-12-10,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)加1%,0,0
757,757,871,北信宜投宝A,北信瑞丰基金管理有限公司,辇大吉 ,Money,2014-11-20,2014-11-20,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
758,758,872,北信宜投宝B,北信瑞丰基金管理有限公司,辇大吉 ,Money,2014-11-20,2014-11-20,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
759,759,873,华安现金宝A,华安基金管理有限公司,孙丽娜 郑可成 ,Money,2017-03-10,2017-03-10,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
760,760,874,华安现金宝B,华安基金管理有限公司,孙丽娜 郑可成 ,Money,2017-03-10,2017-03-10,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
761,761,875,建信稳定得利A,建信基金管理有限责任公司,黎颖芳 ,Bond,2014-12-02,2014-12-02,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数,0,0
762,762,876,建信稳定得利C,建信基金管理有限责任公司,黎颖芳 ,Bond,2014-12-02,2014-12-02,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数,0,0
763,763,877,华泰优选,华泰柏瑞基金管理有限公司,盛豪 田汉卿 ,Hybrid,2014-12-17,2014-12-17,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×沪深300指数,0,0
764,764,878,中海医药A,中海基金管理有限公司,易小金 ,Hybrid,2014-12-17,2014-12-17,0000-00-00,0000-00-00,50.0％×中证全债指数+50.0％×中证医药卫生指数,0,0
765,765,879,中海医药C,中海基金管理有限公司,易小金 ,Hybrid,2014-12-17,2014-12-17,0000-00-00,0000-00-00,50.0％×中证全债指数+50.0％×中证医药卫生指数,0,0
766,766,880,富国研究,富国基金管理有限公司,刘莉莉 汪孟海 ,Hybrid,2014-12-12,2014-12-12,0000-00-00,0000-00-00,65.0％×沪深300指数+35.0％×中债-综合指数,0,0
767,767,882,中金现金A,中金基金管理有限公司,石玉 ,Money,2014-11-28,2014-11-28,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
768,768,883,中金现金B,中金基金管理有限公司,石玉 ,Money,2014-11-28,2014-11-28,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
769,769,884,民生优选,民生加银基金管理有限公司,蒯学章 ,Stock,2014-12-19,2014-12-19,0000-00-00,0000-00-00,85.0％×沪深300指数+15.0％×中证国债指数,0,0
770,770,885,广发全球农业美元现汇,广发基金管理有限公司,刘杰 ,QDII,2015-01-16,2015-01-16,0000-00-00,0000-00-00,100.0％×标普全球农业指数,0,0
771,771,886,北信互联,北信瑞丰基金管理有限公司,,Hybrid,2014-12-24,2014-12-24,2017-12-26,2017-12-26,60.0％×中证800指数+40.0％×中证综合债券指数,1098,1098
772,772,887,上投稳进,上投摩根基金管理有限公司,聂曙光 ,Hybrid,2015-01-27,2015-01-27,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)加1%,0,0
773,773,889,上投纯债添利A,上投摩根基金管理有限公司,刘阳 唐瑭 ,Bond,2014-12-24,2014-12-24,0000-00-00,0000-00-00,100.0％×中证综合债券指数,0,0
774,774,890,上投纯债添利C,上投摩根基金管理有限公司,刘阳 唐瑭 ,Bond,2014-12-24,2014-12-24,0000-00-00,0000-00-00,100.0％×中证综合债券指数,0,0
775,775,891,博时现金宝B,博时基金管理有限公司,倪玉娟 ,Money,2014-11-21,2014-11-21,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
776,776,892,九泰天宝A,九泰基金管理有限公司,刘勇 ,Hybrid,2015-07-23,2015-07-23,0000-00-00,0000-00-00,40.0％×中债-总指数+60.0％×沪深300指数,0,0
777,777,893,工银创新,工银瑞信基金管理有限公司,杨鑫鑫 ,Stock,2014-12-11,2014-12-11,0000-00-00,0000-00-00,80.0％×中证800指数+20.0％×中债-综合指数,0,0
778,778,894,中欧睿达,中欧基金管理有限公司,郭睿 黄华 蒋雯文 ,Hybrid,2014-12-01,2014-12-01,0000-00-00,0000-00-00,100.0％×三年定期存款利率(税后)加1.5%,0,0
779,779,895,国寿薪金宝,国寿安保基金管理有限公司,桑迎 ,Money,2014-11-20,2014-11-20,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后),0,0
